"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
2,10380,"v_cmp_eq_u32_sdwa vcc, v63, v62 src0_sel:WORD_0 src1_sel:DWORD",0,0,0,0,""
2,10388,"s_nop 1",0,0,0,0,""
2,10392,"v_cndmask_b32_e32 v62, v66, v63, vcc",0,0,0,0,""
2,10396,"s_or_b64 exec, exec, s[0:1]",56,224,0,896,""
2,10400,"s_mov_b32 s0, 0x7f800000",56,248,24,796,""
2,10408,"v_and_b32_e32 v63, 0x7f800000, v64",56,224,0,0,""
2,10416,"v_cmp_ne_u32_e32 vcc, s0, v63",56,236,12,0,""
2,10420,"s_and_saveexec_b64 s[0:1], vcc",56,228,4,896,""
2,10424,"s_xor_b64 s[0:1], exec, s[0:1]",56,228,4,0,""
2,10428,"v_bfe_u32 v63, v64, 16, 1",56,224,0,0,""
2,10436,"s_movk_i32 s2, 0x7fff",56,236,12,0,""
2,10440,"v_add3_u32 v63, v64, v63, s2",56,224,0,0,""
2,10448,"s_andn2_saveexec_b64 s[0:1], s[0:1]",56,224,0,0,""
2,10452,"s_cbranch_execz 8",56,224,0,224,""
2,10456,"v_mov_b32_e32 v63, 0",0,0,0,0,""
2,10460,"s_waitcnt vmcnt(1)",0,0,0,0,""
2,10464,"v_or_b32_e32 v66, 0x10000, v64",0,0,0,0,""
2,10472,"v_cmp_eq_u32_sdwa vcc, v64, v63 src0_sel:WORD_0 src1_sel:DWORD",0,0,0,0,""
2,10480,"s_nop 1",0,0,0,0,""
2,10484,"v_cndmask_b32_e32 v63, v66, v64, vcc",0,0,0,0,""
2,10488,"s_or_b64 exec, exec, s[0:1]",56,240,16,908,""
2,10492,"s_mov_b32 s0, 0x7f800000",56,412,188,656,""
2,10500,"v_and_b32_e32 v64, 0x7f800000, v65",56,224,0,0,""
2,10508,"v_cmp_ne_u32_e32 vcc, s0, v64",56,328,104,0,""
2,10512,"s_and_saveexec_b64 s[0:1], vcc",56,232,8,896,""
2,10516,"s_xor_b64 s[0:1], exec, s[0:1]",56,224,0,0,""
2,10520,"v_bfe_u32 v64, v65, 16, 1",56,228,4,0,""
2,10528,"s_movk_i32 s2, 0x7fff",56,420,196,0,""
2,10532,"v_add3_u32 v94, v65, v64, s2",56,328,104,0,""
2,10540,"s_andn2_saveexec_b64 s[0:1], s[0:1]",56,232,8,0,""
2,10544,"s_cbranch_execz 8",56,224,0,224,""
2,10548,"v_mov_b32_e32 v64, 0",0,0,0,0,""
2,10552,"s_waitcnt vmcnt(1)",0,0,0,0,""
2,10556,"v_or_b32_e32 v66, 0x10000, v65",0,0,0,0,""
2,10564,"v_cmp_eq_u32_sdwa vcc, v65, v64 src0_sel:WORD_0 src1_sel:DWORD",0,0,0,0,""
2,10572,"s_nop 1",0,0,0,0,""
2,10576,"v_cndmask_b32_e32 v94, v66, v65, vcc",0,0,0,0,""
2,10580,"s_or_b64 exec, exec, s[0:1]",56,240,16,908,""
2,10584,"s_mov_b32 s0, 0x7f800000",56,316,92,0,""
2,10592,"v_and_b32_e32 v64, 0x7f800000, v58",56,224,0,368,""
2,10600,"v_cmp_ne_u32_e32 vcc, s0, v64",56,224,0,0,""
2,10604,"s_and_saveexec_b64 s[0:1], vcc",56,296,72,896,""
2,10608,"s_xor_b64 s[0:1], exec, s[0:1]",56,224,0,0,""
2,10612,"v_bfe_u32 v64, v58, 16, 1",56,224,0,0,""
2,10620,"s_movk_i32 s2, 0x7fff",56,228,4,0,""
2,10624,"v_add3_u32 v95, v58, v64, s2",56,228,4,0,""
2,10632,"s_andn2_saveexec_b64 s[0:1], s[0:1]",56,232,8,0,""
2,10636,"v_mov_b32_e32 v64, 0",56,224,0,0,""
2,10640,"v_or_b32_e32 v65, 0x10000, v58",56,224,0,0,""
2,10648,"v_cmp_eq_u32_sdwa vcc, v58, v64 src0_sel:WORD_0 src1_sel:DWORD",56,324,100,0,""
2,10656,"s_nop 1",56,448,448,0,""
2,10660,"v_cndmask_b32_e32 v95, v65, v58, vcc",56,224,0,0,""
2,10664,"s_or_b64 exec, exec, s[0:1]",56,228,4,224,""
2,10668,"s_mov_b32 s0, 0x7f800000",56,224,0,0,""
2,10676,"v_and_b32_e32 v58, 0x7f800000, v59",56,224,0,0,""
2,10684,"v_cmp_ne_u32_e32 vcc, s0, v58",56,324,100,0,""
2,10688,"s_and_saveexec_b64 s[0:1], vcc",56,228,4,896,""
2,10692,"s_xor_b64 s[0:1], exec, s[0:1]",56,224,0,0,""
2,10696,"v_bfe_u32 v58, v59, 16, 1",56,224,0,0,""
2,10704,"s_movk_i32 s2, 0x7fff",56,240,16,0,""
2,10708,"v_add3_u32 v58, v59, v58, s2",56,224,0,0,""
2,10716,"s_andn2_saveexec_b64 s[0:1], s[0:1]",56,324,100,0,""
2,10720,"v_mov_b32_e32 v58, 0",56,224,0,0,""
2,10724,"v_or_b32_e32 v64, 0x10000, v59",56,224,0,0,""
2,10732,"v_cmp_eq_u32_sdwa vcc, v59, v58 src0_sel:WORD_0 src1_sel:DWORD",56,244,20,0,""
2,10740,"s_nop 1",56,448,448,0,""
2,10744,"v_cndmask_b32_e32 v58, v64, v59, vcc",56,224,0,0,""
2,10748,"s_or_b64 exec, exec, s[0:1]",56,232,8,224,""
2,10752,"s_mov_b32 s0, 0x7f800000",56,224,0,0,""
2,10760,"v_and_b32_e32 v59, 0x7f800000, v60",56,224,0,0,""
2,10768,"v_cmp_ne_u32_e32 vcc, s0, v59",56,228,4,0,""
2,10772,"s_and_saveexec_b64 s[0:1], vcc",56,224,0,896,""
2,10776,"s_xor_b64 s[0:1], exec, s[0:1]",56,232,8,0,""
2,10780,"v_bfe_u32 v59, v60, 16, 1",56,224,0,0,""
2,10788,"s_movk_i32 s2, 0x7fff",56,424,200,0,""
2,10792,"v_add3_u32 v59, v60, v59, s2",56,240,16,0,""
2,10800,"s_andn2_saveexec_b64 s[0:1], s[0:1]",56,228,4,0,""
2,10804,"v_mov_b32_e32 v59, 0",56,224,0,0,""
2,10808,"v_or_b32_e32 v64, 0x10000, v60",56,224,0,0,""
2,10816,"v_cmp_eq_u32_sdwa vcc, v60, v59 src0_sel:WORD_0 src1_sel:DWORD",56,424,200,0,""
2,10824,"s_nop 1",56,448,448,0,""
2,10828,"v_cndmask_b32_e32 v59, v64, v60, vcc",56,232,8,0,""
2,10832,"s_or_b64 exec, exec, s[0:1]",56,324,100,216,""
2,10836,"s_mov_b32 s0, 0x7f800000",56,224,0,0,""
2,10844,"v_and_b32_e32 v60, 0x7f800000, v61",56,224,0,0,""
2,10852,"v_cmp_ne_u32_e32 vcc, s0, v60",56,224,0,0,""
2,10856,"s_and_saveexec_b64 s[0:1], vcc",56,232,8,896,""
2,10860,"s_xor_b64 s[0:1], exec, s[0:1]",56,324,100,0,""
2,10864,"v_bfe_u32 v60, v61, 16, 1",56,232,8,0,""
2,10872,"s_movk_i32 s2, 0x7fff",56,232,8,0,""
2,10876,"v_add3_u32 v60, v61, v60, s2",56,432,208,0,""
2,10884,"s_andn2_saveexec_b64 s[0:1], s[0:1]",56,240,16,0,""
2,10888,"v_mov_b32_e32 v60, 0",56,224,0,0,""
2,10892,"v_or_b32_e32 v64, 0x10000, v61",56,224,0,0,""
2,10900,"v_cmp_eq_u32_sdwa vcc, v61, v60 src0_sel:WORD_0 src1_sel:DWORD",56,232,8,0,""
2,10908,"s_nop 1",56,448,448,0,""
2,10912,"v_cndmask_b32_e32 v60, v64, v61, vcc",56,324,100,0,""
2,10916,"s_or_b64 exec, exec, s[0:1]",56,228,4,124,""
2,10920,"s_mov_b32 s0, 0x7f800000",56,232,8,0,""
2,10928,"v_and_b32_e32 v61, 0x7f800000, v54",56,224,0,0,""
2,10936,"v_cmp_ne_u32_e32 vcc, s0, v61",56,224,0,0,""
2,10940,"s_and_saveexec_b64 s[0:1], vcc",56,324,100,896,""
2,10944,"s_xor_b64 s[0:1], exec, s[0:1]",56,228,4,0,""
2,10948,"v_bfe_u32 v61, v54, 16, 1",56,324,100,0,""
2,10956,"s_movk_i32 s2, 0x7fff",56,232,8,0,""
2,10960,"v_add3_u32 v61, v54, v61, s2",56,340,116,0,""
2,10968,"s_andn2_saveexec_b64 s[0:1], s[0:1]",56,424,200,0,""
2,10972,"v_mov_b32_e32 v61, 0",56,224,0,0,""
2,10976,"v_or_b32_e32 v64, 0x10000, v54",56,224,0,0,""
2,10984,"v_cmp_eq_u32_sdwa vcc, v54, v61 src0_sel:WORD_0 src1_sel:DWORD",56,224,0,0,""
2,10992,"s_nop 1",56,448,448,0,""
2,10996,"v_cndmask_b32_e32 v61, v64, v54, vcc",56,228,4,0,""
2,11000,"s_or_b64 exec, exec, s[0:1]",56,232,8,220,""
2,11004,"s_mov_b32 s0, 0x7f800000",56,324,100,0,""
2,11012,"v_and_b32_e32 v54, 0x7f800000, v55",56,224,0,0,""
2,11020,"v_cmp_ne_u32_e32 vcc, s0, v54",56,224,0,0,""
2,11024,"s_and_saveexec_b64 s[0:1], vcc",56,236,12,896,""
2,11028,"s_xor_b64 s[0:1], exec, s[0:1]",56,224,0,0,""
2,11032,"v_bfe_u32 v54, v55, 16, 1",56,228,4,0,""
2,11040,"s_movk_i32 s2, 0x7fff",56,324,100,0,""
2,11044,"v_add3_u32 v98, v55, v54, s2",56,328,104,0,""
2,11052,"s_andn2_saveexec_b64 s[0:1], s[0:1]",56,232,8,0,""
2,11056,"v_mov_b32_e32 v54, 0",56,224,0,0,""
2,11060,"v_or_b32_e32 v64, 0x10000, v55",56,224,0,0,""
2,11068,"v_cmp_eq_u32_sdwa vcc, v55, v54 src0_sel:WORD_0 src1_sel:DWORD",56,232,8,0,""
2,11076,"s_nop 1",56,448,448,0,""
2,11080,"v_cndmask_b32_e32 v98, v64, v55, vcc",56,224,0,0,""
2,11084,"s_or_b64 exec, exec, s[0:1]",56,324,100,224,""
2,11088,"s_mov_b32 s0, 0x7f800000",56,228,4,0,""
2,11096,"v_and_b32_e32 v54, 0x7f800000, v56",56,224,0,0,""
2,11104,"v_cmp_ne_u32_e32 vcc, s0, v54",56,232,8,0,""
2,11108,"s_and_saveexec_b64 s[0:1], vcc",56,324,100,896,""
2,11112,"s_xor_b64 s[0:1], exec, s[0:1]",56,224,0,0,""
2,11116,"v_bfe_u32 v54, v56, 16, 1",56,224,0,0,""
2,11124,"s_movk_i32 s2, 0x7fff",56,228,4,0,""
2,11128,"v_add3_u32 v100, v56, v54, s2",56,228,4,0,""
2,11136,"s_andn2_saveexec_b64 s[0:1], s[0:1]",56,232,8,0,""
2,11140,"v_mov_b32_e32 v54, 0",56,224,0,0,""
2,11144,"v_or_b32_e32 v55, 0x10000, v56",56,224,0,0,""
2,11152,"v_cmp_eq_u32_sdwa vcc, v56, v54 src0_sel:WORD_0 src1_sel:DWORD",56,324,100,0,""
2,11160,"s_nop 1",56,448,448,0,""
2,11164,"v_cndmask_b32_e32 v100, v55, v56, vcc",56,224,0,0,""
2,11168,"s_or_b64 exec, exec, s[0:1]",56,228,4,224,""
2,11172,"s_mov_b32 s0, 0x7f800000",56,224,0,0,""
2,11180,"v_and_b32_e32 v54, 0x7f800000, v57",56,224,0,0,""
2,11188,"v_cmp_ne_u32_e32 vcc, s0, v54",56,324,100,0,""
2,11192,"s_and_saveexec_b64 s[0:1], vcc",56,228,4,896,""
2,11196,"s_xor_b64 s[0:1], exec, s[0:1]",56,224,0,0,""
2,11200,"v_bfe_u32 v54, v57, 16, 1",56,224,0,0,""
2,11208,"s_movk_i32 s2, 0x7fff",56,240,16,0,""
2,11212,"v_add3_u32 v56, v57, v54, s2",56,224,0,0,""
2,11220,"s_andn2_saveexec_b64 s[0:1], s[0:1]",56,324,100,0,""
2,11224,"v_mov_b32_e32 v54, 0",56,224,0,0,""
2,11228,"v_or_b32_e32 v55, 0x10000, v57",56,224,0,0,""
2,11236,"v_cmp_eq_u32_sdwa vcc, v57, v54 src0_sel:WORD_0 src1_sel:DWORD",56,244,20,0,""
2,11244,"s_nop 1",56,448,448,0,""
2,11248,"v_cndmask_b32_e32 v56, v55, v57, vcc",56,224,0,0,""
2,11252,"s_or_b64 exec, exec, s[0:1]",56,232,8,224,""
2,11256,"s_mov_b32 s0, 0x7f800000",56,224,0,0,""
2,11264,"v_and_b32_e32 v54, 0x7f800000, v50",56,224,0,0,""
2,11272,"v_cmp_ne_u32_e32 vcc, s0, v54",56,228,4,0,""
2,11276,"s_and_saveexec_b64 s[0:1], vcc",56,224,0,896,""
2,11280,"s_xor_b64 s[0:1], exec, s[0:1]",56,232,8,0,""
2,11284,"v_bfe_u32 v54, v50, 16, 1",56,224,0,0,""
2,11292,"s_movk_i32 s2, 0x7fff",56,424,200,0,""
2,11296,"v_add3_u32 v103, v50, v54, s2",56,240,16,0,""
2,11304,"s_andn2_saveexec_b64 s[0:1], s[0:1]",56,228,4,0,""
2,11308,"v_mov_b32_e32 v54, 0",56,224,0,0,""
2,11312,"v_or_b32_e32 v55, 0x10000, v50",56,224,0,0,""
2,11320,"v_cmp_eq_u32_sdwa vcc, v50, v54 src0_sel:WORD_0 src1_sel:DWORD",56,424,200,0,""
2,11328,"s_nop 1",56,448,448,0,""
2,11332,"v_cndmask_b32_e32 v103, v55, v50, vcc",56,224,0,0,""
2,11336,"s_or_b64 exec, exec, s[0:1]",56,224,0,224,""
2,11340,"s_mov_b32 s0, 0x7f800000",56,224,0,0,""
2,11348,"v_and_b32_e32 v50, 0x7f800000, v51",56,224,0,0,""
2,11356,"v_cmp_ne_u32_e32 vcc, s0, v50",56,436,212,0,""
2,11360,"s_and_saveexec_b64 s[0:1], vcc",56,224,0,896,""
2,11364,"s_xor_b64 s[0:1], exec, s[0:1]",56,224,0,0,""
2,11368,"v_bfe_u32 v50, v51, 16, 1",56,1284,1060,0,""
2,11376,"s_movk_i32 s2, 0x7fff",56,224,0,0,""
2,11380,"v_add3_u32 v104, v51, v50, s2",56,448,224,0,""
2,11388,"s_andn2_saveexec_b64 s[0:1], s[0:1]",56,224,0,0,""
2,11392,"v_mov_b32_e32 v50, 0",56,224,0,0,""
2,11396,"v_or_b32_e32 v54, 0x10000, v51",56,224,0,0,""
2,11404,"v_cmp_eq_u32_sdwa vcc, v51, v50 src0_sel:WORD_0 src1_sel:DWORD",56,240,16,0,""
2,11412,"s_nop 1",56,448,448,0,""
2,11416,"v_cndmask_b32_e32 v104, v54, v51, vcc",56,264,20,0,""
2,11420,"s_or_b64 exec, exec, s[0:1]",56,224,0,184,""
2,11424,"s_mov_b32 s0, 0x7f800000",56,224,0,0,""
2,11432,"v_and_b32_e32 v50, 0x7f800000, v52",56,240,0,0,""
2,11440,"v_cmp_ne_u32_e32 vcc, s0, v50",56,360,104,0,""
2,11444,"s_and_saveexec_b64 s[0:1], vcc",56,224,0,864,""
2,11448,"s_xor_b64 s[0:1], exec, s[0:1]",56,224,0,0,""
2,11452,"v_bfe_u32 v50, v52, 16, 1",56,508,284,0,""
2,11460,"s_movk_i32 s2, 0x7fff",56,236,0,0,""
2,11464,"v_add3_u32 v105, v52, v50, s2",56,520,296,0,""
2,11472,"s_andn2_saveexec_b64 s[0:1], s[0:1]",56,224,0,0,""
2,11476,"v_mov_b32_e32 v50, 0",56,224,0,0,""
2,11480,"v_or_b32_e32 v51, 0x10000, v52",56,224,0,0,""
2,11488,"v_cmp_eq_u32_sdwa vcc, v52, v50 src0_sel:WORD_0 src1_sel:DWORD",56,296,72,0,""
2,11496,"s_nop 1",56,448,448,0,""
2,11500,"v_cndmask_b32_e32 v105, v51, v52, vcc",56,232,8,0,""
2,11504,"s_or_b64 exec, exec, s[0:1]",56,224,0,216,""
2,11508,"s_mov_b32 s0, 0x7f800000",56,224,0,0,""
2,11516,"v_and_b32_e32 v50, 0x7f800000, v53",56,236,0,0,""
2,11524,"v_cmp_ne_u32_e32 vcc, s0, v50",56,544,320,0,""
2,11528,"s_and_saveexec_b64 s[0:1], vcc",56,224,0,896,""
2,11532,"s_xor_b64 s[0:1], exec, s[0:1]",56,248,0,0,""
2,11536,"v_bfe_u32 v50, v53, 16, 1",56,644,420,0,""
2,11544,"s_movk_i32 s2, 0x7fff",56,224,0,0,""
2,11548,"v_add3_u32 v106, v53, v50, s2",56,808,584,0,""
2,11556,"s_andn2_saveexec_b64 s[0:1], s[0:1]",56,224,0,0,""
2,11560,"v_mov_b32_e32 v50, 0",56,224,0,0,""
2,11564,"v_or_b32_e32 v51, 0x10000, v53",56,232,0,0,""
2,11572,"v_cmp_eq_u32_sdwa vcc, v53, v50 src0_sel:WORD_0 src1_sel:DWORD",56,360,136,0,""
2,11580,"s_nop 1",56,448,448,0,""
2,11584,"v_cndmask_b32_e32 v106, v51, v53, vcc",56,248,24,0,""
2,11588,"s_or_b64 exec, exec, s[0:1]",56,224,0,200,""
2,11592,"v_lshl_or_b32 v102, v1, 5, s22",56,316,92,0,""
2,11600,"v_mul_lo_u32 v50, v156, s10",56,224,0,0,""
2,11608,"s_mul_i32 s2, s10, s21",56,224,0,0,""
2,11612,"v_mul_lo_u32 v1, s11, v102",56,224,0,0,""
2,11620,"s_waitcnt vmcnt(1)",56,224,224,0,""
2,11624,"v_mad_u64_u32 v[82:83], s[0:1], s10, v102, 0",56,320,96,0,""
2,11632,"v_add_u32_e32 v52, s10, v50",56,232,0,0,""
2,11636,"v_lshl_or_b32 v80, s20, 8, v91",56,248,24,0,""
2,11644,"v_add3_u32 v83, v83, s2, v1",56,328,104,0,""
2,11652,"v_add_u32_e32 v54, s10, v52",56,232,0,0,""
2,11656,"v_add_u32_e32 v64, v50, v90",56,236,8,0,""
2,11660,"v_ashrrev_i32_e32 v81, 31, v80",56,284,52,0,""
2,11664,"v_lshl_add_u64 v[82:83], v[82:83], 1, s[8:9]",56,320,96,0,""
2,11672,"v_add_u32_e32 v96, s10, v54",56,224,0,0,""
2,11676,"v_ashrrev_i32_e32 v65, 31, v64",56,228,0,0,""
2,11680,"v_lshl_add_u64 v[82:83], v[80:81], 1, v[82:83]",56,508,284,0,""
2,11688,"v_add_u32_e32 v66, v52, v90",56,224,0,0,""
2,11692,"v_add_u32_e32 v68, v54, v90",56,228,0,0,""
2,11696,"v_add_u32_e32 v72, v96, v90",56,332,84,0,""
2,11700,"v_lshl_add_u64 v[84:85], v[64:65], 1, v[82:83]",56,312,88,0,""
2,11708,"v_ashrrev_i32_e32 v51, 31, v50",56,224,0,0,""
2,11712,"v_mov_b32_e32 v91, 0",56,224,0,0,""
2,11716,"v_ashrrev_i32_e32 v67, 31, v66",56,272,48,0,""
2,11720,"v_ashrrev_i32_e32 v69, 31, v68",56,224,0,0,""
2,11724,"v_ashrrev_i32_e32 v73, 31, v72",56,284,40,0,""
2,11728,"global_store_short_d16_hi v[84:85], v0, off",56,2152,1916,428,""
2,11736,"v_lshl_add_u64 v[0:1], v[50:51], 0, v[90:91]",56,372,148,0,""
2,11744,"s_waitcnt vmcnt(1)",56,224,224,0,""
2,11748,"v_lshl_add_u64 v[86:87], v[66:67], 1, v[82:83]",56,360,120,0,""
2,11756,"v_lshl_add_u64 v[88:89], v[68:69], 1, v[82:83]",56,356,132,0,""
2,11764,"v_lshl_add_u64 v[92:93], v[72:73], 1, v[82:83]",56,256,32,0,""
2,11772,"v_lshl_add_u64 v[50:51], v[0:1], 1, v[82:83]",56,256,32,0,""
2,11780,"v_ashrrev_i32_e32 v53, 31, v52",56,264,0,0,""
2,11784,"global_store_short_d16_hi v[86:87], v62, off",56,2928,2648,408,""
2,11792,"global_store_short_d16_hi v[88:89], v63, off",56,756,476,0,""
2,11800,"global_store_short_d16_hi v[92:93], v94, off",56,512,232,0,""
2,11808,"global_store_short_d16_hi v[50:51], v95, off offset:32",56,1204,956,0,""
2,11816,"v_lshl_add_u64 v[50:51], v[52:53], 0, v[90:91]",56,308,84,0,""
2,11824,"v_mad_u64_u32 v[108:109], s[0:1], s10, 13, v[96:97]",56,272,48,0,""
2,11832,"v_lshl_add_u64 v[52:53], v[50:51], 1, v[82:83]",56,252,28,0,""
2,11840,"v_ashrrev_i32_e32 v55, 31, v54",56,224,0,0,""
2,11844,"v_add_u32_e32 v110, s10, v108",56,228,4,0,""
2,11848,"global_store_short_d16_hi v[52:53], v58, off offset:32",56,3260,3032,448,""
2,11856,"v_lshl_add_u64 v[52:53], v[54:55], 0, v[90:91]",56,252,16,0,""
2,11864,"v_add_u32_e32 v112, s10, v110",56,264,40,0,""
2,11868,"v_add_u32_e32 v70, v108, v90",56,224,0,0,""
2,11872,"v_add_u32_e32 v74, v110, v90",56,244,0,0,""
2,11876,"v_lshl_add_u64 v[54:55], v[52:53], 1, v[82:83]",56,312,88,0,""
2,11884,"v_ashrrev_i32_e32 v97, 31, v96",56,236,0,0,""
2,11888,"v_add_u32_e32 v114, s10, v112",56,232,8,0,""
2,11892,"v_ashrrev_i32_e32 v71, 31, v70",56,224,0,0,""
2,11896,"v_ashrrev_i32_e32 v75, 31, v74",56,224,0,0,""
2,11900,"v_add_u32_e32 v76, v112, v90",56,232,0,0,""
2,11904,"global_store_short_d16_hi v[54:55], v59, off offset:32",56,264,32,440,""
2,11912,"v_lshl_add_u64 v[54:55], v[96:97], 0, v[90:91]",56,248,24,0,""
2,11920,"v_ashrrev_i32_e32 v77, 31, v76",56,224,0,0,""
2,11924,"v_add_u32_e32 v78, v114, v90",56,224,0,0,""
2,11928,"v_lshl_add_u64 v[58:59], v[54:55], 1, v[82:83]",56,276,40,0,""
2,11936,"v_lshl_add_u64 v[94:95], v[70:71], 1, v[82:83]",56,240,12,0,""
2,11944,"v_lshl_add_u64 v[96:97], v[74:75], 1, v[82:83]",56,324,100,0,""
2,11952,"v_ashrrev_i32_e32 v79, 31, v78",56,228,0,0,""
2,11956,"global_store_short_d16_hi v[58:59], v60, off offset:32",56,1412,1132,444,""
2,11964,"global_store_short_d16_hi v[94:95], v61, off",56,520,240,0,""
2,11972,"global_store_short_d16_hi v[96:97], v98, off",56,424,180,0,""
2,11980,"v_lshl_add_u64 v[98:99], v[76:77], 1, v[82:83]",56,324,44,0,""
2,11988,"global_store_short_d16_hi v[98:99], v100, off",56,1776,1552,392,""
2,11996,"v_lshl_add_u64 v[100:101], v[78:79], 1, v[82:83]",56,256,32,0,""
2,12004,"v_ashrrev_i32_e32 v109, 31, v108",56,268,0,0,""
2,12008,"global_store_short_d16_hi v[100:101], v56, off",56,472,248,404,""
2,12016,"v_lshl_add_u64 v[56:57], v[108:109], 0, v[90:91]",56,256,16,0,""
2,12024,"v_lshl_add_u64 v[58:59], v[56:57], 1, v[82:83]",56,304,80,0,""
2,12032,"v_ashrrev_i32_e32 v111, 31, v110",56,232,0,0,""
2,12036,"global_store_short_d16_hi v[58:59], v103, off offset:32",56,560,320,440,""
2,12044,"v_lshl_add_u64 v[58:59], v[110:111], 0, v[90:91]",56,288,52,0,""
2,12052,"v_lshl_add_u64 v[60:61], v[58:59], 1, v[82:83]",56,284,60,0,""
2,12060,"v_ashrrev_i32_e32 v113, 31, v112",56,228,0,0,""
2,12064,"global_store_short_d16_hi v[60:61], v104, off offset:32",56,628,380,444,""
2,12072,"v_lshl_add_u64 v[60:61], v[112:113], 0, v[90:91]",56,284,56,0,""
2,12080,"v_lshl_add_u64 v[62:63], v[60:61], 1, v[82:83]",56,260,36,0,""
2,12088,"v_ashrrev_i32_e32 v115, 31, v114",56,224,0,0,""
2,12092,"global_store_short_d16_hi v[62:63], v105, off offset:32",56,1376,1140,448,""
2,12100,"v_lshl_add_u64 v[62:63], v[114:115], 0, v[90:91]",56,336,108,0,""
2,12108,"v_lshl_add_u64 v[90:91], v[62:63], 1, v[82:83]",56,284,4,0,""
2,12116,"global_store_short_d16_hi v[90:91], v106, off offset:32",56,588,356,392,""
2,12124,"s_mov_b32 s0, 0x7f800000",56,272,48,0,""
2,12132,"v_and_b32_e32 v90, 0x7f800000, v46",56,228,0,0,""
2,12140,"v_cmp_ne_u32_e32 vcc, s0, v90",56,336,88,0,""
2,12144,"s_and_saveexec_b64 s[0:1], vcc",56,228,4,872,""
2,12148,"s_xor_b64 s[0:1], exec, s[0:1]",56,236,12,0,""
2,12152,"v_bfe_u32 v90, v46, 16, 1",56,408,184,0,""
2,12160,"s_movk_i32 s2, 0x7fff",56,420,196,0,""
2,12164,"v_add3_u32 v90, v46, v90, s2",56,336,112,0,""
2,12172,"s_andn2_saveexec_b64 s[0:1], s[0:1]",56,240,16,0,""
2,12176,"v_mov_b32_e32 v90, 0",56,224,0,0,""
2,12180,"v_or_b32_e32 v91, 0x10000, v46",56,224,0,0,""
2,12188,"v_cmp_eq_u32_sdwa vcc, v46, v90 src0_sel:WORD_0 src1_sel:DWORD",56,232,8,0,""
2,12196,"s_nop 1",56,448,448,0,""
2,12200,"v_cndmask_b32_e32 v90, v91, v46, vcc",56,228,4,0,""
2,12204,"s_or_b64 exec, exec, s[0:1]",56,324,100,220,""
2,12208,"s_mov_b32 s0, 0x7f800000",56,232,8,0,""
2,12216,"v_and_b32_e32 v46, 0x7f800000, v47",56,224,0,0,""
2,12224,"v_cmp_ne_u32_e32 vcc, s0, v46",56,224,0,0,""
2,12228,"s_and_saveexec_b64 s[0:1], vcc",56,324,100,896,""
2,12232,"s_xor_b64 s[0:1], exec, s[0:1]",56,228,4,0,""
2,12236,"v_bfe_u32 v46, v47, 16, 1",56,336,112,0,""
2,12244,"s_movk_i32 s2, 0x7fff",56,232,8,0,""
2,12248,"v_add3_u32 v46, v47, v46, s2",56,248,24,0,""
2,12256,"s_andn2_saveexec_b64 s[0:1], s[0:1]",56,232,8,0,""
2,12260,"v_mov_b32_e32 v46, 0",56,224,0,0,""
2,12264,"v_or_b32_e32 v91, 0x10000, v47",56,224,0,0,""
2,12272,"v_cmp_eq_u32_sdwa vcc, v47, v46 src0_sel:WORD_0 src1_sel:DWORD",56,320,96,0,""
2,12280,"s_nop 1",56,448,448,0,""
2,12284,"v_cndmask_b32_e32 v46, v91, v47, vcc",56,252,4,0,""
2,12288,"s_or_b64 exec, exec, s[0:1]",56,232,8,1504,""
2,12292,"s_mov_b32 s0, 0x7f800000",56,228,4,0,""
2,12300,"v_and_b32_e32 v47, 0x7f800000, v48",56,224,0,0,""
2,12308,"v_cmp_ne_u32_e32 vcc, s0, v47",56,344,96,0,""
2,12312,"s_and_saveexec_b64 s[0:1], vcc",56,236,12,872,""
2,12316,"s_xor_b64 s[0:1], exec, s[0:1]",56,224,0,0,""
2,12320,"v_bfe_u32 v47, v48, 16, 1",56,232,8,0,""
2,12328,"s_movk_i32 s2, 0x7fff",56,232,4,0,""
2,12332,"v_add3_u32 v47, v48, v47, s2",56,264,40,0,""
2,12340,"s_andn2_saveexec_b64 s[0:1], s[0:1]",56,328,104,0,""
2,12344,"v_mov_b32_e32 v47, 0",56,224,0,0,""
2,12348,"v_or_b32_e32 v91, 0x10000, v48",56,224,0,0,""
2,12356,"v_cmp_eq_u32_sdwa vcc, v48, v47 src0_sel:WORD_0 src1_sel:DWORD",56,236,8,0,""
2,12364,"s_nop 1",56,444,444,0,""
2,12368,"v_cndmask_b32_e32 v47, v91, v48, vcc",56,228,0,0,""
2,12372,"s_or_b64 exec, exec, s[0:1]",56,228,4,220,""
2,12376,"s_mov_b32 s0, 0x7f800000",56,228,4,0,""
2,12384,"v_and_b32_e32 v48, 0x7f800000, v49",56,224,0,0,""
2,12392,"v_cmp_ne_u32_e32 vcc, s0, v48",56,232,8,0,""
2,12396,"s_and_saveexec_b64 s[0:1], vcc",56,228,4,896,""
2,12400,"s_xor_b64 s[0:1], exec, s[0:1]",56,224,0,0,""
2,12404,"v_bfe_u32 v48, v49, 16, 1",56,324,100,0,""
2,12412,"s_movk_i32 s2, 0x7fff",56,420,196,0,""
